view,kind,lag,layer,head,value,count
post_rope,q,2,2,10,0.8387691146797605,18
post_rope,q,2,2,11,0.8424096008141836,18
post_rope,q,2,2,12,0.8490263819694519,18
post_rope,q,2,2,13,0.7847881747616662,18
post_rope,q,2,2,14,0.799392988284429,18
post_rope,q,2,2,15,0.7884103655815125,18
post_rope,q,2,2,16,0.8923859794934591,18
post_rope,q,2,2,17,0.8569491571850247,18
post_rope,q,2,2,18,0.8036340508196089,18
post_rope,q,2,2,19,0.798538370264901,18
post_rope,q,2,2,20,0.8482023047076331,18
post_rope,q,2,2,21,0.9107079671488868,18
post_rope,q,2,2,22,0.6716625690460205,18
post_rope,q,2,2,23,0.8833131161000993,18
post_rope,q,2,2,24,0.8303592734866672,18
post_rope,q,2,2,25,0.7795776360564761,18
post_rope,q,2,2,26,0.6549709008799659,18
post_rope,q,2,2,27,0.8548944890499115,18
post_rope,q,2,3,-1,0.8076661626497904,504
post_rope,q,2,3,0,0.7193332182036506,18
post_rope,q,2,3,1,0.8092853261364831,18
post_rope,q,2,3,2,0.7991680900255839,18
post_rope,q,2,3,3,0.8379345470004611,18
post_rope,q,2,3,4,0.7939486172464159,18
post_rope,q,2,3,5,0.817959424522188,18
post_rope,q,2,3,6,0.8583891358640459,18
post_rope,q,2,3,7,0.9484405848715041,18
post_rope,q,2,3,8,0.6057605230145984,18
post_rope,q,2,3,9,0.8331514497598013,18
post_rope,q,2,3,10,0.5221708996428384,18
post_rope,q,2,3,11,0.7922292517291175,18
post_rope,q,2,3,12,0.7764271729522281,18
post_rope,q,2,3,13,0.696423653099272,18
post_rope,q,2,3,14,0.895628250307507,18
post_rope,q,2,3,15,0.8664089838663737,18
post_rope,q,2,3,16,0.8298390044106377,18
post_rope,q,2,3,17,0.8448578847779168,18
post_rope,q,2,3,18,0.8601623177528381,18
post_rope,q,2,3,19,0.8718492620521121,18
post_rope,q,2,3,20,0.8959801461961534,18
post_rope,q,2,3,21,0.8422491053740183,18
post_rope,q,2,3,22,0.7650262845887078,18
post_rope,q,2,3,23,0.8206102848052979,18
post_rope,q,2,3,24,0.7940192023913065,18
post_rope,q,2,3,25,0.8304416239261627,18
post_rope,q,2,3,26,0.8452963762813144,18
post_rope,q,2,3,27,0.8416618903477987,18
post_rope,q,2,4,-1,0.9043839143382179,504
post_rope,q,2,4,0,0.9240117635991838,18
post_rope,q,2,4,1,0.9129443599118127,18
post_rope,q,2,4,2,0.9423537188106113,18
post_rope,q,2,4,3,0.9196708235475752,18
post_rope,q,2,4,4,0.9399653805626763,18
post_rope,q,2,4,5,0.8767493830786811,18
post_rope,q,2,4,6,0.9206110040346781,18
post_rope,q,2,4,7,0.7860386305385165,18
post_rope,q,2,4,8,0.8712686830096774,18
post_rope,q,2,4,9,0.8968189292483859,18
post_rope,q,2,4,10,0.8582953049076928,18
post_rope,q,2,4,11,0.9017937150266435,18
post_rope,q,2,4,12,0.9120124247339036,18
post_rope,q,2,4,13,0.809051106373469,18
post_rope,q,2,4,14,0.9626258711020151,18
post_rope,q,2,4,15,0.9502622154023912,18
post_rope,q,2,4,16,0.9417745537228055,18
post_rope,q,2,4,17,0.8057709601190355,18
post_rope,q,2,4,18,0.8758848905563354,18
post_rope,q,2,4,19,0.9325626558727689,18
post_rope,q,2,4,20,0.91634511285358,18
post_rope,q,2,4,21,0.9419970644844903,18
post_rope,q,2,4,22,0.96009651488728,18
post_rope,q,2,4,23,0.8370199170377519,18
post_rope,q,2,4,24,0.9186478588316176,18
post_rope,q,2,4,25,0.9449963470300039,18
post_rope,q,2,4,26,0.9148281017939249,18
post_rope,q,2,4,27,0.9483525786134932,18
post_rope,q,2,5,-1,0.884136352274153,504
post_rope,q,2,5,0,0.9073808954821693,18
post_rope,q,2,5,1,0.9220469991366068,18
post_rope,q,2,5,2,0.9164595272805955,18
post_rope,q,2,5,3,0.9159538017378913,18
post_rope,q,2,5,4,0.9480054014258914,18
post_rope,q,2,5,5,0.8253057499726614,18
post_rope,q,2,5,6,0.8586880134211646,18
post_rope,q,2,5,7,0.9024759431680044,18
post_rope,q,2,5,8,0.8577816784381866,18
post_rope,q,2,5,9,0.9169016910923852,18
post_rope,q,2,5,10,0.9005388683742948,18
post_rope,q,2,5,11,0.7884658442603217,18
post_rope,q,2,5,12,0.9140624602635702,18
post_rope,q,2,5,13,0.84207307961252,18
post_rope,q,2,5,14,0.8778910338878632,18
post_rope,q,2,5,15,0.8392340772681766,18
post_rope,q,2,5,16,0.8956549300087823,18
post_rope,q,2,5,17,0.8267186846998003,18
post_rope,q,2,5,18,0.8098614083396064,18
post_rope,q,2,5,19,0.7720543543497721,18
post_rope,q,2,5,20,0.8036049703756968,18
post_rope,q,2,5,21,0.8637393315633138,18
post_rope,q,2,5,22,0.960617740948995,18
post_rope,q,2,5,23,0.9458804263008965,18
post_rope,q,2,5,24,0.9493455224566989,18
post_rope,q,2,5,25,0.91629472706053,18
post_rope,q,2,5,26,0.9292876289950477,18
post_rope,q,2,5,27,0.9494930571979947,18
post_rope,q,2,6,-1,0.9052415721946292,504
post_rope,q,2,6,0,0.9212360945012834,18
post_rope,q,2,6,1,0.9353500074810452,18
post_rope,q,2,6,2,0.9278067052364349,18
post_rope,q,2,6,3,0.9254936443434821,18
post_rope,q,2,6,4,0.9242831534809537,18
post_rope,q,2,6,5,0.9369812177287208,18
post_rope,q,2,6,6,0.7820986608664194,18
post_rope,q,2,6,7,0.9123920235368941,18
post_rope,q,2,6,8,0.9288821683989631,18
post_rope,q,2,6,9,0.9293140769004822,18
post_rope,q,2,6,10,0.8406066762076484,18
post_rope,q,2,6,11,0.9050140910678439,18
post_rope,q,2,6,12,0.8901807599597507,18
post_rope,q,2,6,13,0.9019568761189779,18
post_rope,q,2,6,14,0.90825488169988,18
post_rope,q,2,6,15,0.9268581734763252,18
post_rope,q,2,6,16,0.879305276605818,18
post_rope,q,2,6,17,0.7828776207235124,18
post_rope,q,2,6,18,0.8490368756983016,18
post_rope,q,2,6,19,0.9485033320056068,18
post_rope,q,2,6,20,0.9464326567120023,18
post_rope,q,2,6,21,0.9358199205663469,18
post_rope,q,2,6,22,0.9257931609948477,18
post_rope,q,2,6,23,0.8544763657781813,18
post_rope,q,2,6,24,0.9398783047993978,18
post_rope,q,2,6,25,0.909858461883333,18
post_rope,q,2,6,26,0.9208214845922258,18
post_rope,q,2,6,27,0.9572514030668471,18
post_rope,q,2,7,-1,0.861984650293986,504
post_rope,q,2,7,0,0.8896681335237291,18
post_rope,q,2,7,1,0.885107179482778,18
post_rope,q,2,7,2,0.7942215684387419,18
post_rope,q,2,7,3,0.9201990299754672,18
post_rope,q,2,7,4,0.8953840732574463,18
post_rope,q,2,7,5,0.8585353891054789,18
post_rope,q,2,7,6,0.7390655411614312,18
post_rope,q,2,7,7,0.8444586296876272,18
post_rope,q,2,7,8,0.9014940990342034,18
post_rope,q,2,7,9,0.9215864605373807,18
post_rope,q,2,7,10,0.8059802386495802,18
post_rope,q,2,7,11,0.925586912367079,18
post_rope,q,2,7,12,0.9322572350502014,18
post_rope,q,2,7,13,0.9120440350638496,18
post_rope,q,2,7,14,0.8760606381628249,18
post_rope,q,2,7,15,0.7785679433080885,18
post_rope,q,2,7,16,0.9025108913580576,18
post_rope,q,2,7,17,0.9023583266470168,18
post_rope,q,2,7,18,0.8834490875403086,18
post_rope,q,2,7,19,0.8209034866756864,18
post_rope,q,2,7,20,0.8453810976611243,18
post_rope,q,2,7,21,0.878466890917884,18
post_rope,q,2,7,22,0.8050882981883155,18
post_rope,q,2,7,23,0.802023536629147,18
post_rope,q,2,7,24,0.8347034189436171,18
post_rope,q,2,7,25,0.8939348061879476,18
post_rope,q,2,7,26,0.8795198566383786,18
post_rope,q,2,7,27,0.8070137931240929,18
post_rope,q,2,8,-1,0.9006884230507745,504
post_rope,q,2,8,0,0.9333998362223307,18
post_rope,q,2,8,1,0.940010001262029,18
post_rope,q,2,8,2,0.9062922067112393,18
post_rope,q,2,8,3,0.8844619923167758,18
post_rope,q,2,8,4,0.8524528741836548,18
post_rope,q,2,8,5,0.9318240351147122,18
post_rope,q,2,8,6,0.8397097090880076,18
post_rope,q,2,8,7,0.9302192164791955,18
post_rope,q,2,8,8,0.9394286341137357,18
post_rope,q,2,8,9,0.9496742784976959,18
post_rope,q,2,8,10,0.9506048361460367,18
post_rope,q,2,8,11,0.9173725677861108,18
post_rope,q,2,8,12,0.9411075048976474,18
post_rope,q,2,8,13,0.9186787307262421,18
post_rope,q,2,8,14,0.9288150204552544,18
post_rope,q,2,8,15,0.9259800778494941,18
post_rope,q,2,8,16,0.9410864644580417,18
post_rope,q,2,8,17,0.9184640480412377,18
post_rope,q,2,8,18,0.9339704182412889,18
post_rope,q,2,8,19,0.935009370247523,18
post_rope,q,2,8,20,0.9083691206243303,18
post_rope,q,2,8,21,0.884131348795361,18
post_rope,q,2,8,22,0.7818324267864227,18
post_rope,q,2,8,23,0.8115115165710449,18
post_rope,q,2,8,24,0.8809706833627489,18
post_rope,q,2,8,25,0.8519040015008714,18
post_rope,q,2,8,26,0.8520552681552039,18
post_rope,q,2,8,27,0.8299398256672753,18
post_rope,q,2,9,-1,0.838722848229938,504
post_rope,q,2,9,0,0.8641510903835297,18
post_rope,q,2,9,1,0.8953191174401177,18
post_rope,q,2,9,2,0.8091626365979513,18
post_rope,q,2,9,3,0.8516149057282342,18
post_rope,q,2,9,4,0.8661289049519433,18
post_rope,q,2,9,5,0.8282224701510535,18
post_rope,q,2,9,6,0.9265828629334768,18
post_rope,q,2,9,7,0.892941544453303,18
post_rope,q,2,9,8,0.7256215413411459,18
post_rope,q,2,9,9,0.8611444996462928,18
post_rope,q,2,9,10,0.8387748168574439,18
post_rope,q,2,9,11,0.8393794430626763,18
post_rope,q,2,9,12,0.901236527495914,18
post_rope,q,2,9,13,0.8284472193982866,18
post_rope,q,2,9,14,0.8855791058805254,18
post_rope,q,2,9,15,0.8456167578697205,18
post_rope,q,2,9,16,0.7506489389472537,18
post_rope,q,2,9,17,0.8286650644408332,18
post_rope,q,2,9,18,0.7980730268690321,18
post_rope,q,2,9,19,0.7467601994673411,18
post_rope,q,2,9,20,0.8583991560671065,18
post_rope,q,2,9,21,0.8700378636519114,18
post_rope,q,2,9,22,0.8127645949522654,18
post_rope,q,2,9,23,0.8144741654396057,18
post_rope,q,2,9,24,0.8795973459879557,18
post_rope,q,2,9,25,0.8180423047807481,18
post_rope,q,2,9,26,0.8617265456252627,18
post_rope,q,2,9,27,0.7851268781556023,18
post_rope,q,2,10,-1,0.9160917666223314,504
post_rope,q,2,10,0,0.887225521935357,18
post_rope,q,2,10,1,0.755372640159395,18
post_rope,q,2,10,2,0.8257995016045041,18
post_rope,q,2,10,3,0.9550355474154154,18
post_rope,q,2,10,4,0.9366072449419234,18
post_rope,q,2,10,5,0.964323576953676,18
post_rope,q,2,10,6,0.863286382622189,18
post_rope,q,2,10,7,0.9315642217795054,18
post_rope,q,2,10,8,0.9313313861687978,18
post_rope,q,2,10,9,0.939818349149492,18
post_rope,q,2,10,10,0.9263943235079447,18
post_rope,q,2,10,11,0.8900874025291867,18
post_rope,q,2,10,12,0.9127822286552854,18
post_rope,q,2,10,13,0.9305366145239936,18
post_rope,q,2,10,14,0.9425561130046844,18
post_rope,q,2,10,15,0.9386912021372054,18
post_rope,q,2,10,16,0.9549473424752554,18
post_rope,q,2,10,17,0.9571640392144521,18
post_rope,q,2,10,18,0.9401825070381165,18
post_rope,q,2,10,19,0.9418414798047807,18
post_rope,q,2,10,20,0.9043331278695,18
post_rope,q,2,10,21,0.9391900532775455,18
post_rope,q,2,10,22,0.9196883506245084,18
post_rope,q,2,10,23,0.9232864280541738,18
post_rope,q,2,10,24,0.8669164213869307,18
post_rope,q,2,10,25,0.9083307716581557,18
post_rope,q,2,10,26,0.9375268353356255,18
post_rope,q,2,10,27,0.9257494144969516,18
post_rope,q,2,11,-1,0.907746692498525,504
post_rope,q,2,11,0,0.9124753442075517,18
post_rope,q,2,11,1,0.7105538414584266,18
post_rope,q,2,11,2,0.9508442547586229,18
post_rope,q,2,11,3,0.9464002483420901,18
post_rope,q,2,11,4,0.9657329089111752,18
post_rope,q,2,11,5,0.9497708115312788,18
post_rope,q,2,11,6,0.9182048936684927,18
post_rope,q,2,11,7,0.9204678535461426,18
post_rope,q,2,11,8,0.8463991483052572,18
post_rope,q,2,11,9,0.9419779049025642,18
post_rope,q,2,11,10,0.9363666772842407,18
post_rope,q,2,11,11,0.9221658806006113,18
post_rope,q,2,11,12,0.8828975094689263,18
post_rope,q,2,11,13,0.9445394906732771,18
post_rope,q,2,11,14,0.9193422695000967,18
post_rope,q,2,11,15,0.9188679357369741,18
post_rope,q,2,11,16,0.8940694530804952,18
post_rope,q,2,11,17,0.9215001364549001,18
post_rope,q,2,11,18,0.9162495533625284,18
post_rope,q,2,11,19,0.9270041386286417,18
post_rope,q,2,11,20,0.926902625295851,18
post_rope,q,2,11,21,0.9104539420869615,18
post_rope,q,2,11,22,0.8808166484038035,18
post_rope,q,2,11,23,0.8822308911217583,18
post_rope,q,2,11,24,0.8522728847132789,18
post_rope,q,2,11,25,0.9126595324940152,18
post_rope,q,2,11,26,0.898609846830368,18
post_rope,q,2,11,27,0.9071315361393822,18
post_rope,q,2,12,-1,0.8758114145861732,504
post_rope,q,2,12,0,0.5969978902075026,18
post_rope,q,2,12,1,0.8903897603352865,18
post_rope,q,2,12,2,0.8561282290352715,18
post_rope,q,2,12,3,0.914676136440701,18
post_rope,q,2,12,4,0.9163218471739027,18
post_rope,q,2,12,5,0.8774581087960137,18
post_rope,q,2,12,6,0.8615787790881263,18
post_rope,q,2,12,7,0.8172320955329471,18
post_rope,q,2,12,8,0.9075259036488004,18
post_rope,q,2,12,9,0.8763207958804237,18
post_rope,q,2,12,10,0.9193361534012688,18
post_rope,q,2,12,11,0.9357562396261427,18
post_rope,q,2,12,12,0.8973522947894202,18
post_rope,q,2,12,13,0.909245596991645,18
post_rope,q,2,12,14,0.8797875212298499,18
post_rope,q,2,12,15,0.8571260107888116,18
post_rope,q,2,12,16,0.8278383182154762,18
post_rope,q,2,12,17,0.8421966996457841,18
post_rope,q,2,12,18,0.8881294495529599,18
post_rope,q,2,12,19,0.8494146797392104,18
post_rope,q,2,12,20,0.807689423362414,18
post_rope,q,2,12,21,0.9165809386306338,18
post_rope,q,2,12,22,0.9402404493755765,18
post_rope,q,2,12,23,0.9186663031578064,18
post_rope,q,2,12,24,0.8571677539083693,18
post_rope,q,2,12,25,0.9368605249457889,18
post_rope,q,2,12,26,0.9051230980290307,18
post_rope,q,2,12,27,0.919578363498052,18
post_rope,q,2,13,-1,0.8718474904696146,504
post_rope,q,2,13,0,0.8910794423686134,18
post_rope,q,2,13,1,0.8752782709068723,18
post_rope,q,2,13,2,0.8127889864974551,18
post_rope,q,2,13,3,0.8717674182520972,18
post_rope,q,2,13,4,0.8673136565420363,18
post_rope,q,2,13,5,0.882831076780955,18
post_rope,q,2,13,6,0.8460291988319821,18
post_rope,q,2,13,7,0.9522242877218459,18
post_rope,q,2,13,8,0.8730752136972215,18
post_rope,q,2,13,9,0.9230040841632419,18
post_rope,q,2,13,10,0.9195252193344964,18
post_rope,q,2,13,11,0.7960064742300246,18
post_rope,q,2,13,12,0.8715601960817972,18
post_rope,q,2,13,13,0.7376092241870033,18
post_rope,q,2,13,14,0.898754295375612,18
post_rope,q,2,13,15,0.8985121813085344,18
post_rope,q,2,13,16,0.8586586548222436,18
post_rope,q,2,13,17,0.8650248613622453,18
post_rope,q,2,13,18,0.8362185392114851,18
post_rope,q,2,13,19,0.8585201932324303,18
post_rope,q,2,13,20,0.8730219867494371,18
post_rope,q,2,13,21,0.8966019848982493,18
post_rope,q,2,13,22,0.8908091187477112,18
post_rope,q,2,13,23,0.8872249788708158,18
post_rope,q,2,13,24,0.8799129062228732,18
post_rope,q,2,13,25,0.8690063324239519,18
post_rope,q,2,13,26,0.8830203182167478,18
post_rope,q,2,13,27,0.8963511056370206,18
post_rope,q,2,14,-1,0.8553051054477692,504
post_rope,q,2,14,0,0.8084090616967943,18
post_rope,q,2,14,1,0.8107791013187833,18
post_rope,q,2,14,2,0.8225319352414873,18
post_rope,q,2,14,3,0.8817279669973586,18
post_rope,q,2,14,4,0.8142410384284126,18
post_rope,q,2,14,5,0.859779480430815,18
post_rope,q,2,14,6,0.8213166991869608,18
post_rope,q,2,14,7,0.8719671103689406,18
post_rope,q,2,14,8,0.8728466033935547,18
post_rope,q,2,14,9,0.8861079580254025,18
post_rope,q,2,14,10,0.8981982502672408,18
post_rope,q,2,14,11,0.8774628241856893,18
post_rope,q,2,14,12,0.8853002587954203,18
post_rope,q,2,14,13,0.8997638391123878,18
post_rope,q,2,14,14,0.872350639767117,18
post_rope,q,2,14,15,0.8447618583838145,18
post_rope,q,2,14,16,0.8832452694574991,18
post_rope,q,2,14,17,0.8621032238006592,18
post_rope,q,2,14,18,0.838055796093411,18
post_rope,q,2,14,19,0.8632790678077273,18
post_rope,q,2,14,20,0.8646999100844065,18
post_rope,q,2,14,21,0.8995229171382056,18
post_rope,q,2,14,22,0.8583488365014394,18
post_rope,q,2,14,23,0.8504687911934323,18
post_rope,q,2,14,24,0.9018516639868418,18
post_rope,q,2,14,25,0.6559784445497725,18
post_rope,q,2,14,26,0.9017293486330245,18
post_rope,q,2,14,27,0.8417149053679572,18
post_rope,q,2,15,-1,0.8753847645388709,504
post_rope,q,2,15,0,0.9106257889005873,18
post_rope,q,2,15,1,0.8721792333655887,18
post_rope,q,2,15,2,0.9167996578746371,18
post_rope,q,2,15,3,0.9246999025344849,18
post_rope,q,2,15,4,0.8948862420188056,18
post_rope,q,2,15,5,0.8858978516525693,18
post_rope,q,2,15,6,0.8989599049091339,18
post_rope,q,2,15,7,0.9130131039354537,18
post_rope,q,2,15,8,0.9275927543640137,18
post_rope,q,2,15,9,0.9122168587313758,18
post_rope,q,2,15,10,0.9665308197339376,18
post_rope,q,2,15,11,0.7738316456476847,18
post_rope,q,2,15,12,0.9323764906989204,18
post_rope,q,2,15,13,0.930254750781589,18
post_rope,q,2,15,14,0.82678465379609,18
post_rope,q,2,15,15,0.8191702100965712,18
post_rope,q,2,15,16,0.8653629256619347,18
post_rope,q,2,15,17,0.9036790861023797,18
post_rope,q,2,15,18,0.7443987627824148,18
post_rope,q,2,15,19,0.8668188121583726,18
post_rope,q,2,15,20,0.7806137800216675,18
post_rope,q,2,15,21,0.8969113396273719,18
post_rope,q,2,15,22,0.8930182258288065,18
post_rope,q,2,15,23,0.8545661105049981,18
post_rope,q,2,15,24,0.7871627774503496,18
post_rope,q,2,15,25,0.841374268134435,18
post_rope,q,2,15,26,0.9219910469320085,18
post_rope,q,2,15,27,0.8490563134352366,18
post_rope,q,2,16,-1,0.8321292698383331,504
post_rope,q,2,16,0,0.8335994117789798,18
post_rope,q,2,16,1,0.8247671723365784,18
post_rope,q,2,16,2,0.8450578384929233,18
post_rope,q,2,16,3,0.8334124419424269,18
post_rope,q,2,16,4,0.8521981603569455,18
post_rope,q,2,16,5,0.8419093920124902,18
post_rope,q,2,16,6,0.8174399567974938,18
post_rope,q,2,16,7,0.8318282465140024,18
post_rope,q,2,16,8,0.8147235910097758,18
post_rope,q,2,16,9,0.8225666317674849,18
post_rope,q,2,16,10,0.8783724870946672,18
post_rope,q,2,16,11,0.851240744193395,18
post_rope,q,2,16,12,0.8414152165253957,18
post_rope,q,2,16,13,0.8164885607030656,18
post_rope,q,2,16,14,0.784663458665212,18
post_rope,q,2,16,15,0.8210951354768541,18
post_rope,q,2,16,16,0.8450241188208262,18
post_rope,q,2,16,17,0.8278257449467977,18
post_rope,q,2,16,18,0.8449393709500631,18
post_rope,q,2,16,19,0.8247345917754703,18
post_rope,q,2,16,20,0.8193230198489295,18
post_rope,q,2,16,21,0.8508138755957285,18
post_rope,q,2,16,22,0.8212866253323026,18
post_rope,q,2,16,23,0.8420186142126719,18
post_rope,q,2,16,24,0.8671537637710571,18
post_rope,q,2,16,25,0.8796082635720571,18
post_rope,q,2,16,26,0.758118212223053,18
post_rope,q,2,16,27,0.8079945378833346,18
post_rope,q,2,17,-1,0.8321754634380341,504
post_rope,q,2,17,0,0.840715659989251,18
post_rope,q,2,17,1,0.9154466489950815,18
post_rope,q,2,17,2,0.8727524081865946,18
post_rope,q,2,17,3,0.8698598775598738,18
post_rope,q,2,17,4,0.8230345282289717,18
post_rope,q,2,17,5,0.8934123582310147,18
post_rope,q,2,17,6,0.9202333192030588,18
post_rope,q,2,17,7,0.7604404787222544,18
post_rope,q,2,17,8,0.6882997022734748,18
post_rope,q,2,17,9,0.7356997960143619,18
post_rope,q,2,17,10,0.7179673529333539,18
post_rope,q,2,17,11,0.8331811924775442,18
post_rope,q,2,17,12,0.851201656791899,18
post_rope,q,2,17,13,0.7824622491995493,18
post_rope,q,2,17,14,0.8195586270756192,18
post_rope,q,2,17,15,0.800134582651986,18
post_rope,q,2,17,16,0.829215000073115,18
post_rope,q,2,17,17,0.837366157107883,18
post_rope,q,2,17,18,0.8410326109992133,18
post_rope,q,2,17,19,0.8145929508739047,18
post_rope,q,2,17,20,0.823844658003913,18
post_rope,q,2,17,21,0.8702097203996446,18
post_rope,q,2,17,22,0.8845847282144759,18
post_rope,q,2,17,23,0.8853687478436364,18
post_rope,q,2,17,24,0.768886042965783,18
post_rope,q,2,17,25,0.8970734775066376,18
post_rope,q,2,17,26,0.8287830750147501,18
post_rope,q,2,17,27,0.8955555889341567,18
post_rope,q,2,18,-1,0.8607794609334734,504
post_rope,q,2,18,0,0.7563427189985911,18
post_rope,q,2,18,1,0.9220056302017636,18
post_rope,q,2,18,2,0.9043532510598501,18
post_rope,q,2,18,3,0.8870831794208951,18
post_rope,q,2,18,4,0.918314923842748,18
post_rope,q,2,18,5,0.9202211333645715,18
post_rope,q,2,18,6,0.907770425081253,18
post_rope,q,2,18,7,0.691853662331899,18
post_rope,q,2,18,8,0.9300906658172607,18
post_rope,q,2,18,9,0.8865423036946191,18
post_rope,q,2,18,10,0.7778786023457845,18
post_rope,q,2,18,11,0.8814901245964898,18
post_rope,q,2,18,12,0.888440900378757,18
post_rope,q,2,18,13,0.8819773428969913,18
post_rope,q,2,18,14,0.8651837441656325,18
post_rope,q,2,18,15,0.8824584550327725,18
post_rope,q,2,18,16,0.8401853309737312,18
post_rope,q,2,18,17,0.7499461968739828,18
post_rope,q,2,18,18,0.8571401337782542,18
post_rope,q,2,18,19,0.8862840367688073,18
post_rope,q,2,18,20,0.8894639048311446,18
post_rope,q,2,18,21,0.9035222993956672,18
post_rope,q,2,18,22,0.9171096351411607,18
post_rope,q,2,18,23,0.776575548781289,18
post_rope,q,2,18,24,0.894207798772388,18
post_rope,q,2,18,25,0.7622910969787173,18
post_rope,q,2,18,26,0.8460273543993632,18
post_rope,q,2,18,27,0.8770643836922116,18
post_rope,q,2,19,-1,0.8507070938746134,504
post_rope,q,2,19,0,0.7867957585387759,18
post_rope,q,2,19,1,0.8463704254892137,18
post_rope,q,2,19,2,0.8459238674905565,18
post_rope,q,2,19,3,0.8864602976375155,18
post_rope,q,2,19,4,0.8217625386185117,18
post_rope,q,2,19,5,0.8620900743537478,18
post_rope,q,2,19,6,0.7973054382536147,18
post_rope,q,2,19,7,0.9251828789710999,18
post_rope,q,2,19,8,0.8695131440957388,18
post_rope,q,2,19,9,0.9128430386384329,18
post_rope,q,2,19,10,0.9138618210951487,18
post_rope,q,2,19,11,0.8501273161835141,18
post_rope,q,2,19,12,0.8957982659339905,18
post_rope,q,2,19,13,0.8612690369288126,18
post_rope,q,2,19,14,0.8353379633691576,18
post_rope,q,2,19,15,0.8533490267064836,18
post_rope,q,2,19,16,0.8718696468406253,18
post_rope,q,2,19,17,0.8465520209736295,18
post_rope,q,2,19,18,0.8354184230168661,18
post_rope,q,2,19,19,0.8488394286897447,18
post_rope,q,2,19,20,0.814086871014701,18
post_rope,q,2,19,21,0.8581422898504469,18
post_rope,q,2,19,22,0.8387462463643816,18
post_rope,q,2,19,23,0.8015647133191427,18
post_rope,q,2,19,24,0.861678358581331,18
post_rope,q,2,19,25,0.8382059269481235,18
post_rope,q,2,19,26,0.8069338798522949,18
post_rope,q,2,19,27,0.8337695830398135,18
post_rope,q,2,20,-1,0.8653411103619469,504
post_rope,q,2,20,0,0.9317729671796163,18
post_rope,q,2,20,1,0.8937925497690836,18
post_rope,q,2,20,2,0.7933522462844849,18
post_rope,q,2,20,3,0.9087170196904076,18
post_rope,q,2,20,4,0.9119085338380601,18
post_rope,q,2,20,5,0.8666406472524008,18
post_rope,q,2,20,6,0.9128052824073367,18
post_rope,q,2,20,7,0.8784303102228377,18
post_rope,q,2,20,8,0.775238553682963,18
post_rope,q,2,20,9,0.768128471242057,18
post_rope,q,2,20,10,0.8648600644535489,18
post_rope,q,2,20,11,0.8248422178957198,18
post_rope,q,2,20,12,0.8478091988298628,18
post_rope,q,2,20,13,0.8819169137212965,18
post_rope,q,2,20,14,0.8740811149279276,18
post_rope,q,2,20,15,0.8990203241507212,18
post_rope,q,2,20,16,0.8980410827530755,18
post_rope,q,2,20,17,0.8308296137385898,18
post_rope,q,2,20,18,0.8688233229849074,18
post_rope,q,2,20,19,0.8644628160529666,18
post_rope,q,2,20,20,0.8933615949418809,18
post_rope,q,2,20,21,0.8832462396886613,18
post_rope,q,2,20,22,0.838718874586953,18
post_rope,q,2,20,23,0.8760219613711039,18
post_rope,q,2,20,24,0.885285410616133,18
post_rope,q,2,20,25,0.8725157611899905,18
post_rope,q,2,20,26,0.8148191107643975,18
post_rope,q,2,20,27,0.8701089024543762,18
post_rope,q,2,21,-1,0.8592897256215414,504
post_rope,q,2,21,0,0.8563492331239912,18
post_rope,q,2,21,1,0.8958729041947259,18
post_rope,q,2,21,2,0.8949503865506914,18
post_rope,q,2,21,3,0.8630743126074473,18
post_rope,q,2,21,4,0.8968294329113431,18
post_rope,q,2,21,5,0.8345725602573819,18
post_rope,q,2,21,6,0.7947589258352915,18
post_rope,q,2,21,7,0.8415955636236403,18
post_rope,q,2,21,8,0.9203886787096659,18
post_rope,q,2,21,9,0.892026404539744,18
post_rope,q,2,21,10,0.9219833612442017,18
post_rope,q,2,21,11,0.9125149912304349,18
post_rope,q,2,21,12,0.9160334799024794,18
post_rope,q,2,21,13,0.8226097623507181,18
post_rope,q,2,21,14,0.834045774406857,18
post_rope,q,2,21,15,0.6367776758140988,18
post_rope,q,2,21,16,0.8954827090104421,18
post_rope,q,2,21,17,0.7664561006757948,18
post_rope,q,2,21,18,0.894555475976732,18
post_rope,q,2,21,19,0.8359963860776689,18
post_rope,q,2,21,20,0.8962723049852583,18
post_rope,q,2,21,21,0.8826237850719028,18
post_rope,q,2,21,22,0.8782200647724999,18
post_rope,q,2,21,23,0.772263271941079,18
post_rope,q,2,21,24,0.9024244248867035,18
post_rope,q,2,21,25,0.8395631578233507,18
post_rope,q,2,21,26,0.8947180178430345,18
post_rope,q,2,21,27,0.8671528895696005,18
post_rope,q,2,22,-1,0.8368643191125658,504
post_rope,q,2,22,0,0.8375692566235861,18
post_rope,q,2,22,1,0.8226592540740967,18
post_rope,q,2,22,2,0.7706804308626387,18
post_rope,q,2,22,3,0.7179030776023865,18
post_rope,q,2,22,4,0.7506948543919457,18
post_rope,q,2,22,5,0.7599376738071442,18
post_rope,q,2,22,6,0.7880387935373518,18
post_rope,q,2,22,7,0.8239372703764174,18
post_rope,q,2,22,8,0.845734695593516,18
post_rope,q,2,22,9,0.8655155400435129,18
post_rope,q,2,22,10,0.8289068539937338,18
post_rope,q,2,22,11,0.8450134661462572,18
post_rope,q,2,22,12,0.848638955089781,18
post_rope,q,2,22,13,0.8573268089029524,18
